Latest: Time (s),Latest: Position (m),Latest: Triceps Potential (V),Latest: Chest Potential (V)
8.054937,,4.859313965,-0.014343262
8.05527,,4.854736328,-0.014343262
8.055603,,4.849853516,-0.019226074
8.055936,,4.840087891,-0.023803711
8.056269,,4.835205078,-0.023803711
8.056602,,4.825439453,-0.023803711
8.056935,,4.815673828,-0.023803711
8.057268,,4.791564941,-0.023803711
8.057601,,4.781799316,-0.028686523
8.057934,,4.781799316,-0.028686523
8.058267,,4.796447754,-0.033569336
8.0586,,4.811096191,-0.028686523
8.058933,,4.825439453,-0.033569336
8.059266,,4.835205078,-0.033569336
8.059599,,4.830322266,-0.033569336
8.059932,,4.820556641,-0.033569336
8.06,1.035021,,
8.060265,,4.806213379,-0.033569336
8.060598,,4.786682129,-0.033569336
8.060931,,4.767456055,-0.038452148
8.061264,,4.747924805,-0.038452148
8.061597,,4.73815918,-0.043334961
8.06193,,4.733581543,-0.043334961
8.062263,,4.718933105,-0.043334961
8.062596,,4.70916748,-0.043334961
8.062929,,4.694519043,-0.043334961
8.063262,,4.685058594,-0.038452148
8.063595,,4.680175781,-0.033569336
8.063928,,4.670410156,-0.033569336
8.064261,,4.655761719,-0.028686523
8.064594,,4.631652832,-0.023803711
8.064927,,4.62677002,-0.019226074
8.06526,,4.62677002,-0.019226074
8.065593,,4.612121582,-0.009460449
8.065926,,4.59777832,-0.009460449
8.066259,,4.583129883,-0.004577637
8.066592,,4.563903809,0.000305176
8.066925,,4.544372559,0.005187988
8.067258,,4.530029297,0.010070801
8.067591,,4.510498047,0.010070801
8.067924,,4.500732422,0.010070801
8.068257,,4.481506348,0.014953613
8.06859,,4.471740723,0.014953613
8.068923,,4.457092285,0.014953613
8.069256,,4.447631836,0.014953613
8.069589,,4.442749023,0.014953613
8.069922,,4.437866211,0.014953613
8.070255,,4.432983398,0.010070801
8.070588,,4.423217773,0.010070801
8.070921,,4.413452148,0.010070801
8.071254,,4.413452148,0.010070801
8.071587,,4.403991699,0.010070801
8.07192,,4.403991699,0.010070801
8.072253,,4.408569336,0.014953613
8.072586,,4.394226074,0.01953125
8.072919,,4.389343262,0.01953125
8.073252,,4.384460449,0.024414063
8.073585,,4.374694824,0.024414063
8.073918,,4.360351563,0.01953125
8.074251,,4.350585938,0.024414063
8.074584,,4.350585938,0.01953125
8.074917,,4.350585938,0.01953125
8.07525,,4.35546875,0.01953125
8.075583,,4.350585938,0.014953613
8.075916,,4.340820313,0.014953613
8.076249,,4.321594238,0.014953613
8.076582,,4.306945801,0.014953613
8.076915,,4.292297363,0.014953613
8.077248,,4.277954102,0.014953613
8.077581,,4.282836914,0.01953125
8.077914,,4.306945801,0.029296875
8.078247,,4.3359375,0.029296875
8.07858,,4.35546875,0.034179688
8.078913,,4.365234375,0.0390625
8.079246,,4.360351563,0.043945313
8.079579,,4.340820313,0.048828125
8.079912,,4.331054688,0.048828125
8.08,1.02879,,
8.080245,,4.316711426,0.053710938
8.080578,,4.297180176,0.05859375
8.080911,,4.277954102,0.05859375
8.081244,,4.258422852,0.068054199
8.081577,,4.239196777,0.068054199
8.08191,,4.22454834,0.072937012
8.082243,,4.20501709,0.077819824
8.082576,,4.190673828,0.072937012
8.082909,,4.166259766,0.082702637
8.083242,,4.156799316,0.082702637
8.083575,,4.137268066,0.082702637
8.083908,,4.122924805,0.082702637
8.084241,,4.11315918,0.082702637
8.084574,,4.098510742,0.087585449
8.084907,,4.088745117,0.092468262
8.08524,,4.079284668,0.092468262
8.085573,,4.06463623,0.092468262
8.085906,,4.04510498,0.092468262
8.086239,,4.030761719,0.092468262
8.086572,,4.011230469,0.092468262
8.086905,,4.001464844,0.092468262
8.087238,,3.987121582,0.092468262
8.087571,,3.98223877,0.092468262
8.087904,,3.967590332,0.092468262
8.088237,,3.95324707,0.092468262
8.08857,,3.938598633,0.082702637
8.088903,,3.93371582,0.082702637
8.089236,,3.923950195,0.082702637
8.089569,,3.919372559,0.072937012
8.089902,,3.919372559,0.072937012
8.090235,,3.928833008,0.072937012
8.090568,,3.943481445,0.068054199
8.090901,,3.95324707,0.068054199
8.091234,,3.967590332,0.063171387
8.091567,,3.977355957,0.063171387
8.0919,,3.987121582,0.05859375
8.092233,,4.001464844,0.05859375
8.092566,,4.006347656,0.053710938
8.092899,,4.011230469,0.053710938
8.093232,,4.011230469,0.048828125
8.093565,,4.001464844,0.048828125
8.093898,,3.992004395,0.043945313
8.094231,,3.98223877,0.043945313
8.094564,,3.98223877,0.0390625
8.094897,,4.001464844,0.034179688
8.09523,,4.040527344,0.034179688
8.095563,,4.108276367,0.034179688
8.095896,,4.185791016,0.024414063
8.096229,,4.253540039,0.029296875
8.096562,,4.287414551,0.024414063
8.096895,,4.277954102,0.01953125
8.097228,,4.273071289,0.01953125
8.097561,,4.273071289,0.014953613
8.097894,,4.248657227,0.010070801
8.098227,,4.239196777,0.014953613
8.09856,,4.229431152,0.010070801
8.098893,,4.20501709,0.010070801
8.099226,,4.195556641,0.005187988
8.099559,,4.190673828,0.005187988
8.099892,,4.190673828,0.010070801
8.1,1.032851,,
8.100225,,4.195556641,0.010070801
8.100558,,4.190673828,0.010070801
8.100891,,4.190673828,0.010070801
8.101224,,4.185791016,0.010070801
8.101557,,4.180908203,0.010070801
8.10189,,4.171142578,0.005187988
8.102223,,4.166259766,0.005187988
8.102556,,4.161682129,0.010070801
8.102889,,4.156799316,0.005187988
8.103222,,4.142150879,0.005187988
8.103555,,4.142150879,0.000305176
8.103888,,4.142150879,-0.004577637
8.104221,,4.161682129,-0.004577637
8.104554,,4.190673828,-0.009460449
8.104887,,4.22454834,-0.009460449
8.10522,,4.273071289,-0.014343262
8.105553,,4.326477051,-0.019226074
8.105886,,4.35546875,-0.019226074
8.106219,,4.374694824,-0.023803711
8.106552,,4.379577637,-0.023803711
8.106885,,4.369812012,-0.028686523
8.107218,,4.35546875,-0.023803711
8.107551,,4.345703125,-0.028686523
8.107884,,4.331054688,-0.028686523
8.108217,,4.302062988,-0.033569336
8.10855,,4.297180176,-0.033569336
8.108883,,4.321594238,-0.038452148
8.109216,,4.35546875,-0.038452148
8.109549,,4.403991699,-0.043334961
8.109882,,4.46685791,-0.043334961
8.110215,,4.515380859,-0.043334961
8.110548,,4.563903809,-0.043334961
8.110881,,4.588012695,-0.043334961
8.111214,,4.568786621,-0.043334961
8.111547,,4.588012695,-0.043334961
8.11188,,4.617004395,-0.043334961
8.112213,,4.631652832,-0.043334961
8.112546,,4.62677002,-0.043334961
8.112879,,4.612121582,-0.043334961
8.113212,,4.607543945,-0.043334961
8.113545,,4.641418457,-0.048217773
8.113878,,4.70916748,-0.048217773
8.114211,,4.815673828,-0.057983398
8.114544,,4.902954102,-0.053100586
8.114877,,4.966125488,-0.053100586
8.11521,,4.990234375,-0.053100586
8.115543,,4.98046875,-0.048217773
8.115876,,4.971008301,-0.048217773
8.116209,,4.975891113,-0.043334961
8.116542,,4.990234375,-0.038452148
8.116875,,4.990234375,-0.038452148
8.117208,,4.985351563,-0.028686523
8.117541,,4.975891113,-0.028686523
8.117874,,4.975891113,-0.028686523
8.118207,,4.966125488,-0.023803711
8.11854,,4.951477051,-0.023803711
8.118873,,4.941711426,-0.023803711
8.119206,,4.927368164,-0.028686523
8.119539,,4.917602539,-0.033569336
8.119872,,4.902954102,-0.028686523
8.12,1.052603,,
8.120205,,4.893493652,-0.028686523
8.120538,,4.878845215,-0.033569336
8.120871,,4.873962402,-0.038452148
8.121204,,4.859313965,-0.033569336
8.121537,,4.844970703,-0.038452148
8.12187,,4.830322266,-0.043334961
8.122203,,4.815673828,-0.043334961
8.122536,,4.801330566,-0.033569336
8.122869,,4.791564941,-0.033569336
8.123202,,4.772338867,-0.028686523
8.123535,,4.762573242,-0.023803711
8.123868,,4.743041992,-0.019226074
8.124201,,4.72869873,-0.014343262
8.124534,,4.70916748,-0.009460449
8.124867,,4.694519043,-0.009460449
8.1252,,4.680175781,-0.004577637
8.125533,,4.660644531,-0.004577637
8.125866,,4.64630127,-0.004577637
8.126199,,4.62677002,-0.004577637
8.126532,,4.612121582,-0.004577637
8.126865,,4.592895508,-0.004577637
8.127198,,4.57824707,0.005187988
8.127531,,4.554138184,0.014953613
8.127864,,4.539489746,0.024414063
8.128197,,4.520263672,0.034179688
8.12853,,4.500732422,0.053710938
8.128863,,4.476623535,0.068054199
8.129196,,4.457092285,0.082702637
8.129529,,4.437866211,0.097351074
8.129862,,4.418334961,0.111694336
8.130195,,4.399108887,0.131225586
8.130528,,4.384460449,0.145874023
8.130861,,4.369812012,0.165100098
8.131194,,4.35546875,0.184631348
8.131527,,4.340820313,0.198974609
8.13186,,4.326477051,0.208740234
8.132193,,4.306945801,0.213623047
8.132526,,4.292297363,0.213623047
8.132859,,4.277954102,0.213623047
8.133192,,4.258422852,0.208740234
8.133525,,4.24407959,0.208740234
8.133858,,4.229431152,0.208740234
8.134191,,4.214782715,0.208740234
8.134524,,4.195556641,0.208740234
8.134857,,4.180908203,0.208740234
8.13519,,4.161682129,0.208740234
8.135523,,4.142150879,0.213623047
8.135856,,4.132385254,0.218505859
8.136189,,4.11315918,0.223388672
8.136522,,4.098510742,0.223388672
8.136855,,4.079284668,0.223388672
8.137188,,4.06463623,0.223388672
8.137521,,4.04510498,0.218505859
8.137854,,4.030761719,0.213623047
8.138187,,4.016113281,0.213623047
8.13852,,4.001464844,0.208740234
8.138853,,3.98223877,0.203857422
8.139186,,3.96270752,0.198974609
8.139519,,3.948364258,0.198974609
8.139852,,3.928833008,0.198974609
8.14,1.061039,,
8.140185,,3.919372559,0.198974609
8.140518,,3.899841309,0.194091797
8.140851,,3.890075684,0.194091797
8.141184,,3.875732422,0.189208984
8.141517,,3.856201172,0.189208984
8.14185,,3.846435547,0.189208984
8.142183,,3.832092285,0.189208984
8.142516,,3.812561035,0.184631348
8.142849,,3.80279541,0.184631348
8.143182,,3.783569336,0.184631348
8.143515,,3.773803711,0.179748535
8.143848,,3.754577637,0.174865723
8.144181,,3.735046387,0.16998291
8.144514,,3.725280762,0.16998291
8.144847,,3.7109375,0.165100098
8.14518,,3.686523438,0.160217285
8.145513,,3.662414551,0.160217285
8.145846,,3.647766113,0.155334473
8.146179,,3.638000488,0.15045166
8.146512,,3.628540039,0.15045166
8.146845,,3.628540039,0.145874023
8.147178,,3.638000488,0.145874023
8.147511,,3.657531738,0.140991211
8.147844,,3.681640625,0.140991211
8.148177,,3.720397949,0.136108398
8.14851,,3.739929199,0.131225586
8.148843,,3.773803711,0.131225586
8.149176,,3.793334961,0.126342773
8.149509,,3.817443848,0.126342773
8.149842,,3.836975098,0.121459961
8.150175,,3.851318359,0.121459961
8.150508,,3.856201172,0.111694336
8.150841,,3.851318359,0.111694336
8.151174,,3.832092285,0.111694336
8.151507,,3.832092285,0.106811523
8.15184,,3.851318359,0.106811523
8.152173,,3.899841309,0.106811523
8.152506,,3.967590332,0.106811523
8.152839,,4.06463623,0.097351074
8.153172,,4.161682129,0.097351074
8.153505,,4.24407959,0.092468262
8.153838,,4.292297363,0.092468262
8.154171,,4.292297363,0.092468262
8.154504,,4.277954102,0.092468262
8.154837,,4.268188477,0.087585449
8.15517,,4.248657227,0.082702637
8.155503,,4.239196777,0.082702637
8.155836,,4.229431152,0.072937012
8.156169,,4.229431152,0.077819824
8.156502,,4.234313965,0.072937012
8.156835,,4.239196777,0.068054199
8.157168,,4.239196777,0.072937012
8.157501,,4.239196777,0.068054199
8.157834,,4.24407959,0.068054199
8.158167,,4.258422852,0.068054199
8.1585,,4.273071289,0.068054199
8.158833,,4.287414551,0.068054199
8.159166,,4.306945801,0.063171387
8.159499,,4.326477051,0.063171387
8.159832,,4.331054688,0.068054199
8.16,1.054443,,
8.160165,,4.331054688,0.063171387
8.160498,,4.331054688,0.068054199
8.160831,,4.316711426,0.068054199
8.161164,,4.297180176,0.072937012
8.161497,,4.277954102,0.072937012
8.16183,,4.268188477,0.072937012
8.162163,,4.253540039,0.082702637
8.162496,,4.253540039,0.082702637
8.162829,,4.268188477,0.082702637
8.163162,,4.297180176,0.092468262
8.163495,,4.360351563,0.092468262
8.163828,,4.413452148,0.092468262
8.164161,,4.452209473,0.092468262
8.164494,,4.48638916,0.097351074
8.164827,,4.476623535,0.092468262
8.16516,,4.46685791,0.097351074
8.165493,,4.471740723,0.092468262
8.165826,,4.48638916,0.102233887
8.166159,,4.505615234,0.097351074
8.166492,,4.515380859,0.092468262
8.166825,,4.525146484,0.092468262
8.167158,,4.539489746,0.087585449
8.167491,,4.549255371,0.087585449
8.167824,,4.559020996,0.082702637
8.168157,,4.554138184,0.077819824
8.16849,,4.534606934,0.072937012
8.168823,,4.530029297,0.072937012
8.169156,,4.534606934,0.068054199
8.169489,,4.539489746,0.068054199
8.169822,,4.549255371,0.063171387
8.170155,,4.554138184,0.063171387
8.170488,,4.549255371,0.05859375
8.170821,,4.530029297,0.048828125
8.171154,,4.515380859,0.053710938
8.171487,,4.510498047,0.048828125
8.17182,,4.500732422,0.048828125
8.172153,,4.48638916,0.048828125
8.172486,,4.46685791,0.043945313
8.172819,,4.452209473,0.0390625
8.173152,,4.432983398,0.0390625
8.173485,,4.423217773,0.034179688
8.173818,,4.413452148,0.034179688
8.174151,,4.408569336,0.034179688
8.174484,,4.399108887,0.034179688
8.174817,,4.389343262,0.034179688
8.17515,,4.379577637,0.034179688
8.175483,,4.360351563,0.0390625
8.175816,,4.350585938,0.043945313
8.176149,,4.340820313,0.043945313
8.176482,,4.326477051,0.043945313
8.176815,,4.306945801,0.043945313
8.177148,,4.292297363,0.043945313
8.177481,,4.287414551,0.043945313
8.177814,,4.292297363,0.043945313
8.178147,,4.297180176,0.043945313
8.17848,,4.292297363,0.0390625
8.178813,,4.273071289,0.0390625
8.179146,,4.273071289,0.0390625
8.179479,,4.287414551,0.0390625
8.179812,,4.297180176,0.0390625
8.18,1.063087,,
8.180145,,4.306945801,0.034179688
8.180478,,4.306945801,0.034179688
8.180811,,4.297180176,0.029296875
8.181144,,4.282836914,0.029296875
8.181477,,4.263305664,0.029296875
8.18181,,4.248657227,0.024414063
8.182143,,4.239196777,0.024414063
8.182476,,4.214782715,0.029296875
8.182809,,4.209899902,0.029296875
8.183142,,4.200439453,0.029296875
8.183475,,4.185791016,0.029296875
8.183808,,4.166259766,0.034179688
8.184141,,4.156799316,0.034179688
8.184474,,4.137268066,0.034179688
8.184807,,4.127502441,0.034179688
8.18514,,4.122924805,0.034179688
8.185473,,4.118041992,0.0390625
8.185806,,4.108276367,0.043945313
8.186139,,4.098510742,0.043945313
8.186472,,4.083862305,0.048828125
8.186805,,4.074401855,0.048828125
8.187138,,4.06463623,0.048828125
8.187471,,4.04510498,0.053710938
8.187804,,4.035644531,0.053710938
8.188137,,4.020996094,0.048828125
8.18847,,4.006347656,0.043945313
8.188803,,4.006347656,0.043945313
8.189136,,3.987121582,0.043945313
8.189469,,3.972473145,0.0390625
8.189802,,3.967590332,0.034179688
8.190135,,3.95324707,0.034179688
8.190468,,3.943481445,0.034179688
8.190801,,3.928833008,0.029296875
8.191134,,3.914489746,0.029296875
8.191467,,3.904724121,0.029296875
8.1918,,3.885192871,0.034179688
8.192133,,3.870849609,0.034179688
8.192466,,3.856201172,0.0390625
8.192799,,3.836975098,0.048828125
8.193132,,3.832092285,0.048828125
8.193465,,3.807678223,0.05859375
8.193798,,3.797912598,0.072937012
8.194131,,3.778686523,0.082702637
8.194464,,3.764038086,0.092468262
8.194797,,3.749694824,0.102233887
8.19513,,3.735046387,0.106811523
8.195463,,3.715820313,0.111694336
8.195796,,3.706054688,0.121459961
8.196129,,3.681640625,0.126342773
8.196462,,3.672180176,0.131225586
8.196795,,3.657531738,0.136108398
8.197128,,3.638000488,0.140991211
8.197461,,3.618774414,0.140991211
8.197794,,3.609008789,0.145874023
8.198127,,3.589782715,0.136108398
8.19846,,3.575134277,0.136108398
8.198793,,3.56048584,0.136108398
8.199126,,3.546142578,0.131225586
8.199459,,3.531494141,0.131225586
8.199792,,3.516845703,0.131225586
8.2,1.107398,,
8.200125,,3.502502441,0.131225586
8.200458,,3.482971191,0.136108398
8.200791,,3.46862793,0.140991211
8.201124,,3.458862305,0.145874023
8.201457,,3.444213867,0.15045166
8.20179,,3.424987793,0.145874023
8.202123,,3.410339355,0.15045166
8.202456,,3.40057373,0.155334473
8.202789,,3.386230469,0.155334473
8.203122,,3.376464844,0.15045166
8.203455,,3.371582031,0.155334473
8.203788,,3.366699219,0.15045166
8.204121,,3.366699219,0.145874023
8.204454,,3.371582031,0.145874023
8.204787,,3.376464844,0.140991211
8.20512,,3.391113281,0.140991211
8.205453,,3.415222168,0.136108398
8.205786,,3.429870605,0.131225586
8.206119,,3.453979492,0.131225586
8.206452,,3.478088379,0.131225586
8.206785,,3.497619629,0.126342773
8.207118,,3.507385254,0.126342773
8.207451,,3.516845703,0.126342773
8.207784,,3.516845703,0.126342773
8.208117,,3.507385254,0.131225586
8.20845,,3.492736816,0.126342773
8.208783,,3.502502441,0.131225586
8.209116,,3.521728516,0.131225586
8.209449,,3.56048584,0.126342773
8.209782,,3.613891602,0.126342773
8.210115,,3.676757813,0.126342773
8.210448,,3.768920898,0.126342773
8.210781,,3.856201172,0.121459961
8.211114,,3.919372559,0.126342773
8.211447,,3.948364258,0.126342773
8.21178,,3.948364258,0.131225586
8.212113,,3.943481445,0.131225586
8.212446,,3.943481445,0.131225586
8.212779,,3.967590332,0.131225586
8.213112,,3.987121582,0.126342773
8.213445,,4.006347656,0.126342773
8.213778,,4.020996094,0.121459961
8.214111,,4.020996094,0.121459961
8.214444,,4.011230469,0.121459961
8.214777,,3.996887207,0.116577148
8.21511,,3.98223877,0.111694336
8.215443,,3.967590332,0.111694336
8.215776,,3.958129883,0.106811523
8.216109,,3.93371582,0.106811523
8.216442,,3.919372559,0.102233887
8.216775,,3.904724121,0.097351074
8.217108,,3.894958496,0.092468262
8.217441,,3.890075684,0.092468262
8.217774,,3.885192871,0.087585449
8.218107,,3.894958496,0.087585449
8.21844,,3.909606934,0.082702637
8.218773,,3.93371582,0.077819824
8.219106,,3.967590332,0.072937012
8.219439,,3.996887207,0.068054199
8.219772,,4.020996094,0.068054199
8.22,1.128261,,
8.220105,,4.035644531,0.063171387
8.220438,,4.049987793,0.068054199
8.220771,,4.059753418,0.05859375
8.221104,,4.059753418,0.05859375
8.221437,,4.04510498,0.053710938
8.22177,,4.040527344,0.053710938
8.222103,,4.04510498,0.053710938
8.222436,,4.079284668,0.048828125
8.222769,,4.132385254,0.043945313
8.223102,,4.185791016,0.043945313
8.223435,,4.229431152,0.0390625
8.223768,,4.263305664,0.034179688
8.224101,,4.306945801,0.034179688
8.224434,,4.35546875,0.029296875
8.224767,,4.379577637,0.029296875
8.2251,,4.389343262,0.024414063
8.225433,,4.374694824,0.01953125
8.225766,,4.374694824,0.01953125
8.226099,,4.389343262,0.014953613
8.226432,,4.403991699,0.010070801
8.226765,,4.413452148,0.014953613
8.227098,,4.413452148,0.010070801
8.227431,,4.399108887,0.010070801
8.227764,,4.399108887,0.005187988
8.228097,,4.384460449,0.005187988
8.22843,,4.374694824,0.000305176
8.228763,,4.35546875,-0.004577637
8.229096,,4.3359375,-0.004577637
8.229429,,4.321594238,-0.004577637
8.229762,,4.297180176,-0.009460449
8.230095,,4.277954102,-0.009460449
8.230428,,4.263305664,-0.019226074
8.230761,,4.24407959,-0.019226074
8.231094,,4.22454834,-0.023803711
8.231427,,4.209899902,-0.023803711
8.23176,,4.200439453,-0.023803711
8.232093,,4.195556641,-0.028686523
8.232426,,4.190673828,-0.028686523
8.232759,,4.180908203,-0.028686523
8.233092,,4.171142578,-0.033569336
8.233425,,4.161682129,-0.033569336
8.233758,,4.142150879,-0.038452148
8.234091,,4.132385254,-0.033569336
8.234424,,4.118041992,-0.038452148
8.234757,,4.103393555,-0.033569336
8.23509,,4.09362793,-0.033569336
8.235423,,4.079284668,-0.038452148
8.235756,,4.069519043,-0.038452148
8.236089,,4.049987793,-0.038452148
8.236422,,4.035644531,-0.043334961
8.236755,,4.020996094,-0.043334961
8.237088,,4.011230469,-0.043334961
8.237421,,4.006347656,-0.048217773
8.237754,,3.996887207,-0.053100586
8.238087,,3.987121582,-0.053100586
8.23842,,3.967590332,-0.053100586
8.238753,,3.95324707,-0.048217773
8.239086,,3.93371582,-0.053100586
8.239419,,3.923950195,-0.043334961
8.239752,,3.909606934,-0.043334961
8.24,1.084592,,
8.240085,,3.894958496,-0.038452148
8.240418,,3.885192871,-0.033569336
8.240751,,3.870849609,-0.028686523
8.241084,,3.851318359,-0.028686523
8.241417,,3.832092285,-0.023803711
8.24175,,3.82232666,-0.028686523
8.242083,,3.807678223,-0.023803711
8.242416,,3.788452148,-0.023803711
8.242749,,3.773803711,-0.019226074
8.243082,,3.754577637,-0.019226074
8.243415,,3.739929199,-0.023803711
8.243748,,3.725280762,-0.023803711
8.244081,,3.715820313,-0.023803711
8.244414,,3.7109375,-0.028686523
8.244747,,3.696289063,-0.028686523
8.24508,,3.696289063,-0.033569336
8.245413,,3.696289063,-0.033569336
8.245746,,3.701171875,-0.028686523
8.246079,,3.715820313,-0.028686523
8.246412,,3.730163574,-0.028686523
8.246745,,3.744812012,-0.028686523
8.247078,,3.749694824,-0.028686523
8.247411,,3.749694824,-0.023803711
8.247744,,3.739929199,-0.023803711
8.248077,,3.730163574,-0.028686523
8.24841,,3.7109375,-0.023803711
8.248743,,3.701171875,-0.028686523
8.249076,,3.696289063,-0.028686523
8.249409,,3.701171875,-0.028686523
8.249742,,3.706054688,-0.033569336
8.250075,,3.715820313,-0.033569336
8.250408,,3.735046387,-0.038452148
8.250741,,3.759155273,-0.038452148
8.251074,,3.783569336,-0.038452148
8.251407,,3.807678223,-0.033569336
8.25174,,3.817443848,-0.028686523
8.252073,,3.807678223,-0.023803711
8.252406,,3.793334961,-0.023803711
8.252739,,3.788452148,-0.014343262
8.253072,,3.788452148,-0.009460449
8.253405,,3.788452148,-0.004577637
8.253738,,3.778686523,-0.004577637
8.254071,,3.768920898,0.005187988
8.254404,,3.754577637,0.010070801
8.254737,,3.749694824,0.014953613
8.25507,,3.730163574,0.01953125
8.255403,,3.715820313,0.014953613
8.255736,,3.701171875,0.01953125
8.256069,,3.676757813,0.01953125
8.256402,,3.667297363,0.014953613
8.256735,,3.657531738,0.014953613
8.257068,,3.638000488,0.010070801
8.257401,,3.638000488,0.010070801
8.257734,,3.647766113,0.010070801
8.258067,,3.662414551,0.005187988
8.2584,,3.657531738,0.005187988
8.258733,,3.647766113,0.000305176
8.259066,,3.642883301,-0.004577637
8.259399,,3.647766113,-0.004577637
8.259732,,3.657531738,-0.009460449
8.26,1.073674,,
8.260065,,3.672180176,-0.009460449
8.260398,,3.686523438,-0.009460449
8.260731,,3.7109375,-0.014343262
8.261064,,3.725280762,-0.019226074
8.261397,,3.735046387,-0.014343262
8.26173,,3.744812012,-0.019226074
8.262063,,3.735046387,-0.019226074
8.262396,,3.730163574,-0.019226074
8.262729,,3.725280762,-0.019226074
8.263062,,3.720397949,-0.014343262
8.263395,,3.715820313,-0.019226074
8.263728,,3.701171875,-0.019226074
8.264061,,3.676757813,-0.014343262
8.264394,,3.667297363,-0.014343262
8.264727,,3.657531738,-0.014343262
8.26506,,3.652648926,-0.014343262
8.265393,,3.652648926,-0.014343262
8.265726,,3.662414551,-0.019226074
8.266059,,3.696289063,-0.019226074
8.266392,,3.735046387,-0.019226074
8.266725,,3.764038086,-0.014343262
8.267058,,3.778686523,-0.019226074
8.267391,,3.768920898,-0.019226074
8.267724,,3.754577637,-0.019226074
8.268057,,3.739929199,-0.023803711
8.26839,,3.735046387,-0.023803711
8.268723,,3.730163574,-0.028686523
8.269056,,3.7109375,-0.028686523
8.269389,,3.696289063,-0.028686523
8.269722,,3.667297363,-0.033569336
8.270055,,3.657531738,-0.033569336
8.270388,,3.657531738,-0.043334961
8.270721,,3.662414551,-0.043334961
8.271054,,3.696289063,-0.043334961
8.271387,,3.730163574,-0.043334961
8.27172,,3.768920898,-0.043334961
8.272053,,3.817443848,-0.048217773
8.272386,,3.865966797,-0.048217773
8.272719,,3.909606934,-0.048217773
8.273052,,3.938598633,-0.048217773
8.273385,,3.948364258,-0.048217773
8.273718,,3.948364258,-0.048217773
8.274051,,3.93371582,-0.053100586
8.274384,,3.93371582,-0.053100586
8.274717,,3.967590332,-0.057983398
8.27505,,4.011230469,-0.057983398
8.275383,,4.083862305,-0.062866211
8.275716,,4.161682129,-0.062866211
8.276049,,4.268188477,-0.062866211
8.276382,,4.374694824,-0.067443848
8.276715,,4.457092285,-0.07232666
8.277048,,4.510498047,-0.067443848
8.277381,,4.530029297,-0.07232666
8.277714,,4.520263672,-0.07232666
8.278047,,4.534606934,-0.077209473
8.27838,,4.573364258,-0.077209473
8.278713,,4.62677002,-0.082092285
8.279046,,4.670410156,-0.086975098
8.279379,,4.694519043,-0.086975098
8.279712,,4.704284668,-0.086975098
8.28,1.073865,,
8.280045,,4.699401855,-0.09185791
8.280378,,4.685058594,-0.096740723
8.280711,,4.665527344,-0.096740723
8.281044,,4.64630127,-0.096740723
8.281377,,4.62677002,-0.096740723
8.28171,,4.607543945,-0.101623535
8.282043,,4.588012695,-0.101623535
8.282376,,4.568786621,-0.106506348
8.282709,,4.549255371,-0.106506348
8.283042,,4.530029297,-0.106506348
8.283375,,4.510498047,-0.111083984
8.283708,,4.495849609,-0.111083984
8.284041,,4.481506348,-0.111083984
8.284374,,4.46685791,-0.111083984
8.284707,,4.442749023,-0.111083984
8.28504,,4.428100586,-0.115966797
8.285373,,4.413452148,-0.111083984
8.285706,,4.394226074,-0.115966797
8.286039,,4.384460449,-0.111083984
8.286372,,4.365234375,-0.115966797
8.286705,,4.350585938,-0.120849609
8.287038,,4.331054688,-0.120849609
8.287371,,4.302062988,-0.120849609
8.287704,,4.282836914,-0.125732422
8.288037,,4.268188477,-0.125732422
8.28837,,4.258422852,-0.130615234
8.288703,,4.24407959,-0.130615234
8.289036,,4.234313965,-0.135498047
8.289369,,4.229431152,-0.135498047
8.289702,,4.229431152,-0.135498047
8.290035,,4.229431152,-0.140380859
8.290368,,4.234313965,-0.140380859
8.290701,,4.234313965,-0.140380859
8.291034,,4.234313965,-0.140380859
8.291367,,4.234313965,-0.140380859
8.2917,,4.229431152,-0.135498047
8.292033,,4.214782715,-0.135498047
8.292366,,4.200439453,-0.135498047
8.292699,,4.195556641,-0.135498047
8.293032,,4.195556641,-0.135498047
8.293365,,4.190673828,-0.130615234
8.293698,,4.190673828,-0.135498047
8.294031,,4.176025391,-0.135498047
8.294364,,4.171142578,-0.140380859
8.294697,,4.176025391,-0.140380859
8.29503,,4.176025391,-0.140380859
8.295363,,4.180908203,-0.140380859
8.295696,,4.176025391,-0.140380859
8.296029,,4.171142578,-0.140380859
8.296362,,4.161682129,-0.140380859
8.296695,,4.142150879,-0.140380859
8.297028,,4.132385254,-0.140380859
8.297361,,4.11315918,-0.135498047
8.297694,,4.098510742,-0.130615234
8.298027,,4.088745117,-0.125732422
8.29836,,4.079284668,-0.120849609
8.298693,,4.06463623,-0.115966797
8.299026,,4.049987793,-0.106506348
8.299359,,4.040527344,-0.101623535
8.299692,,4.020996094,-0.096740723
8.3,1.06845,,
8.300025,,4.011230469,-0.086975098
8.300358,,3.996887207,-0.082092285
8.300691,,3.977355957,-0.07232666
8.301024,,3.96270752,-0.067443848
8.301357,,3.948364258,-0.062866211
8.30169,,3.928833008,-0.062866211
8.302023,,3.919372559,-0.062866211
8.302356,,3.909606934,-0.062866211
8.302689,,3.894958496,-0.062866211
8.303022,,3.885192871,-0.062866211
8.303355,,3.865966797,-0.067443848
8.303688,,3.861083984,-0.067443848
8.304021,,3.846435547,-0.067443848
